"";"T3830_1";"T3830_2";"T3830_3";"T3830_4";"T3830_5";"T3830_6";"T3830_7";"T3830_8";"T3830_9";"T3831_1";"T3831_2";"T3831_3";"T3831_4";"T3831_5";"T3832_1";"T3832_2";"T3832_3";"T3833_1";"T3833_2";"T3833_3";"T3833_4";"T3833_5";"T3833_6";"T3833_7";"T3833_8";"T3834_1";"T3834_2";"T3834_3";"T3834_4";"T3835_1";"T3835_2";"T3835_3";"T3836_1";"T3837_1";"T3837_2";"T3837_3";"T3837_4";"T3837_5";"T3837_6";"T3838_1";"T3838_2";"T3838_3";"T3838_4";"T3838_5";"T3838_6";"T3838_7";"T3838_8";"T3838_9";"T3839_1";"T3839_2";"T3840_1";"T3840_2";"T3840_3";"T3840_4";"T3840_5";"T3840_6";"T3840_7";"T3840_8";"T3841_1";"T3841_2";"T3842_1";"T3842_2";"T3842_3";"T3842_4";"T3842_5";"T3842_6";"T3842_7";"T3842_8";"T3842_9";"T3842_10";"T3843_1";"T3843_2";"T3843_3";"T3843_4";"T3843_5";"T3844_1";"T3844_2";"T3844_3";"T3844_4";"T3845_1";"T3845_2";"T3845_3";"T3845_4";"T3846_1";"T3846_2";"T3846_3";"T3846_4";"T3846_5";"T3846_6";"T3846_7";"T3846_8";"T3847_1";"T3847_2";"T3848_1";"T3848_2";"T3848_3";"T3848_4";"T3848_5";"T3848_6";"T3848_7";"T3848_8";"T3848_9";"T3848_10";"T3848_11";"T3848_12";"T3849_1";"T3849_2";"T3849_3";"T3849_4";"T3849_5";"T3849_6";"T3850_1";"T3851_1";"T3852_1";"T3853_1";"T3854_1";"T3854_2";"T3855_1";"T3856_1";"T3856_2";"T3857_1";"T3857_2";"T3858_1";"T3858_2";"T3858_3";"T3859_1";"T3860_1";"T3861_1";"T3862_1";"T3863_1";"T3864_1";"T3864_2";"T3865_1";"T3865_2";"T3865_3";"T3865_4";"T3865_5";"T3865_6";"T3866_1";"T3866_2";"T3866_3";"T3866_4";"T3866_5";"T3867_1";"T3867_2";"T3867_3";"T3867_4";"T3867_5";"T3867_6";"T3867_7";"T3867_8";"T3867_9";"T3868_1";"T3868_2";"T3868_3";"T3868_4";"T3869_1";"T3869_2";"T3869_3";"T3869_4";"T3869_5";"T3870_1";"T3870_2";"T3871_1";"T3872_1";"T3872_2";"T3872_3";"T3872_4";"T3872_5";"T3872_6";"T3872_7";"T3872_8";"T3873_1";"T3873_2";"T3873_3";"T3873_4";"T3873_5";"T3873_6";"T3873_7";"T3873_8";"T3873_9";"T3873_10";"T3873_11";"T3873_12";"T3873_13";"T3874_1";"T3874_2";"T3874_3";"T3874_4";"T3875_1";"T3875_2";"T3875_3";"T3875_4";"T3875_5";"T3875_6";"T3876_1";"T3876_2";"T3876_3";"T3876_4";"T3877_1";"T3877_2";"T3877_3";"T3877_4";"T3878_1";"T3878_2";"T3878_3";"T3878_4";"T3878_5";"T3878_6";"T3878_7";"T3879_1";"T3879_2";"T3879_3";"T3879_4";"T3879_5";"T3879_6";"T3879_7";"T3879_8";"T3879_9";"T3880_1";"T3880_2";"T3880_3";"T3880_4";"T3880_5";"T3881_1";"T3881_2";"T3881_3";"T3881_4";"T3882_1";"T3882_2";"T3882_3";"T3882_4";"T3882_5";"T3882_6";"T3882_7";"T3882_8";"T3882_9";"T3882_10";"T3882_11";"T3882_12";"T3882_13";"T3883_1";"T3883_2";"T3883_3";"T3883_4";"T3883_5";"T3883_6";"T3883_7";"T3884_1";"T3884_2";"T3884_3";"T3884_4";"T3884_5";"T3884_6";"T3884_7";"T3884_8";"T3884_9";"T3884_10";"T3884_11";"T3884_12";"T3884_13";"T3884_14";"T3885_1";"T3885_2";"T3885_3";"T3885_4";"T3886_1";"T3886_2";"T3886_3";"T3886_4";"T3886_5";"T3886_6";"T3886_7";"T3886_8";"T3886_9";"T3886_10";"T3886_11";"T3887_1";"T3887_2";"T3887_3";"T3888_1";"T3888_2";"T3888_3";"T3888_4";"T3888_5";"T3888_6";"T3888_7";"T3888_8";"T3888_9";"T3889_1";"T3889_2";"T3889_3";"T3889_4";"T3890_1";"T3890_2";"T3890_3";"T3891_1";"T3891_2";"T3891_3";"T3892_1";"T3892_2";"T3892_3";"T3892_4";"T3892_5";"T3892_6";"T3893_1";"T3893_2";"T3893_3";"T3893_4";"T3893_5";"T3894_1";"T3894_2";"T3894_3";"T3895_1";"T3895_2";"T3895_3";"T3895_4";"T3895_5";"T3896_1";"T3896_2";"T3896_3";"T3896_4";"T3896_5";"T3896_6";"T3896_7";"T3897_1";"T3897_2";"T3897_3";"T3897_4";"T3897_5";"T3897_6";"T3897_7";"T3898_1";"T3898_2";"T3898_3";"T3898_4";"T3899_1";"T3899_2";"T3899_3";"T3899_4";"T3899_5";"T3899_6";"T3899_7";"T3899_8";"T3899_9";"T3900_1";"T3900_2";"T3900_3";"T3900_4";"T3900_5";"T3900_6";"T3900_7";"T3900_8";"T3900_9";"T3900_10";"T3900_11";"T3900_12";"T3900_13";"T3900_14";"T3900_15";"T3901_1";"T3901_2";"T3901_3";"T3901_4";"T3901_5";"T3901_6";"T3901_7";"T3901_8";"T3901_9";"T3901_10";"T3901_11";"T3901_12";"T3902_1";"T3902_2";"T3902_3";"T3902_4";"T3902_5";"T3903_1";"T3903_2";"T3903_3";"T3903_4";"T3903_5";"T3903_6";"T3904_1";"T3904_2";"T3904_3";"T3904_4";"T3904_5";"T3904_6";"T3904_7";"T3904_8";"T3904_9";"T3904_10";"T3904_11";"T3904_12";"T3904_13";"T3904_14";"T3904_15";"T3904_16";"T3904_17";"T3904_18";"T3904_19";"T3904_20";"T3904_21";"T3904_22";"T3904_23";"T3904_24";"T3904_25";"T3904_26";"T3904_27";"T3904_28";"T3904_29";"T3904_30";"T3905_1";"T3905_2";"T3905_3";"T3905_4";"T3906_1";"T3906_2";"T3907_1";"T3907_2";"T3908_1";"T3908_2";"T3908_3";"T3908_4";"T3908_5";"T3908_6";"T3908_7";"T3909_1";"T3909_2";"T3909_3";"T3909_4";"T3909_5";"T3909_6";"T3909_7";"T3909_8";"T3909_9";"T3909_10";"T3910_1";"T3910_2";"T3910_3";"T3910_4";"T3910_5";"T3910_6";"T3910_7";"T3910_8";"T3910_9";"T3910_10";"T3910_11";"T3910_12";"T3910_13";"T3910_14";"T3910_15";"T3910_16";"T3910_17";"T3910_18";"T3910_19";"T3910_20";"T3911_1";"T3911_2";"T3911_3";"T3911_4";"T3911_5";"T3912_1";"T3912_2";"T3912_3";"T3912_4";"T3912_5";"T3913_1";"T3913_2";"T3913_3";"T3913_4";"T3913_5";"T3914_1";"T3914_2";"T3914_3";"T3914_4";"T3914_5";"T3915_1";"T3915_2";"T3915_3";"T3915_4";"T3915_5";"T3916_1";"T3916_2";"T3916_3";"T3916_4";"T3916_5";"T3916_6";"T3916_7";"T3916_8";"T3916_9";"T3916_10";"T3917_1";"T3917_2";"T3917_3";"T3917_4";"T3917_5";"T3917_6";"T3917_7";"T3917_8";"T3917_9";"T3917_10";"T3918_1";"T3918_2";"T3918_3";"T3918_4";"T3919_1";"T3919_2";"T3919_3";"T3919_4";"T3919_5";"T3919_6";"T3919_7";"T3919_8";"T3919_9";"T3919_10";"T3920_1";"T3920_2";"T3920_3";"T3920_4";"T3920_5";"T3921_1";"T3921_2";"T3921_3";"T3921_4";"T3921_5";"T3921_6";"T3921_7";"T3921_8";"T3921_9";"T3921_10";"T3922_1";"T3922_2";"T3922_3";"T3922_4";"T3922_5";"T3922_6";"T3922_7";"T3922_8";"T3922_9";"T3922_10";"T3923_1";"T3923_2";"T3923_3";"T3923_4";"T3923_5";"T3924_1";"T3924_2";"T3924_3";"T3924_4";"T3924_5";"T3924_6";"T3924_7";"T3924_8";"T3925_1";"T3925_2";"T3925_3";"T3925_4";"T3926_1";"T3926_2";"T3926_3";"T3926_4";"T3926_5";"T3926_6";"T3926_7";"T3926_8";"T3927_1";"T3927_2";"T3927_3";"T3927_4";"T3927_5";"T3928_1";"T3928_2";"T3928_3";"T3928_4";"T3928_5";"T3929_1";"T3929_2";"T3929_3";"T3929_4";"T3929_5";"T3929_6";"T3929_7";"T3929_8";"T3929_9";"T3930_1";"T3930_2";"T3930_3";"T3930_4";"T3930_5";"T3930_6";"T3930_7";"T3930_8";"T3930_9";"T3930_10";"T3930_11";"T3930_12";"T3930_13";"T3930_14"
"Alyssum linifolium Stephan ex Willd.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;".";".";".";".";".";"+";".";".";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Salvia verbenaca L.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;".";".";".";".";".";"+";".";".";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Lithospermum apulum";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;".";".";".";".";".";"+";".";".";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Minuartia campestris L.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;".";".";".";".";".";"+";".";".";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Centaurea involucrata Desf.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;".";".";".";".";".";".";"1";".";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Erysimum incanum G. Kunze";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;".";".";".";".";".";".";"+";".";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Aegilops ventricosa Tausch";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;".";".";".";".";".";".";"+";".";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Linaria fallax Coss.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;".";".";".";".";".";".";"+";".";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Lamium amplexicaule L.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;".";".";".";".";".";".";"+";".";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Sisymbrium runcinatum Lag. ex Dc.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;".";".";".";".";".";".";"+";".";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Taraxacum getulum Pomel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"+";"+";"+";".";"+";".";".";".";".";".";".";"+";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Plantago maritima L.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"2";".";"2";".";"+";"+";".";".";".";"+";".";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Rochelia disperma (L. Fil.) C. Koch";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"+";".";"+";".";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Malva silvestris";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;".";".";"+";".";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Valerianella coronata (L.) Dc.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;".";".";"+";".";".";".";"+";".";".";".";".";".";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
