"";"T4409_1";"T4410_1";"T4410_2";"T4410_3";"T4410_4";"T4410_5";"T4411_1";"T4411_2";"T4411_3";"T4411_4";"T4411_5";"T4412_1";"T4412_2";"T4412_3";"T4412_4";"T4412_5";"T4412_6";"T4412_7";"T4412_8";"T4412_9";"T4412_10";"T4412_11";"T4413_1";"T4413_2";"T4413_3";"T4413_4";"T4413_5";"T4413_6";"T4413_7";"T4413_8";"T4413_9";"T4413_10";"T4414_1";"T4414_2";"T4414_3";"T4414_4";"T4414_5";"T4414_6";"T4414_7";"T4414_8";"T4414_9";"T4414_10";"T4414_11";"T4415_1";"T4415_2";"T4415_3";"T4415_4";"T4415_5";"T4415_6";"T4415_7";"T4415_8";"T4416_1";"T4416_2";"T4416_3";"T4416_4";"T4416_5";"T4416_6";"T4416_7";"T4416_8";"T4417_1";"T4417_2";"T4417_3";"T4417_4";"T4418_1";"T4418_2";"T4418_3";"T4418_4";"T4418_5";"T4419_1";"T4419_2";"T4419_3";"T4419_4";"T4419_5";"T4420_1";"T4420_2";"T4420_3";"T4420_4";"T4421_1";"T4421_2";"T4421_3";"T4421_4";"T4422_1";"T4422_2";"T4423_1";"T4424_1";"T4424_2";"T4424_3";"T4424_4";"T4424_5";"T4424_6";"T4424_7";"T4424_8";"T4424_9";"T4425_1";"T4425_2";"T4425_3";"T4425_4";"T4425_5";"T4425_6";"T4425_7";"T4425_8";"T4425_9";"T4425_10";"T4425_11";"T4426_1";"T4426_2";"T4426_3";"T4426_4";"T4426_5";"T4426_6";"T4426_7";"T4426_8";"T4426_9";"T4426_10";"T4427_1";"T4427_2";"T4427_3";"T4427_4";"T4427_5";"T4427_6";"T4427_7";"T4427_8";"T4427_9";"T4427_10";"T4427_11";"T4428_1";"T4428_2";"T4429_1";"T4429_2";"T4429_3";"T4429_4";"T4430_1";"T4430_2";"T4430_3";"T4430_4";"T4430_5";"T4431_1";"T4431_2";"T4431_3";"T4431_4";"T4431_5";"T4431_6";"T4431_7";"T4431_8";"T4431_9";"T4431_10";"T4431_11";"T4431_12";"T4431_13";"T4431_14";"T4432_1";"T4432_2";"T4432_3";"T4432_4";"T4433_1";"T4434_1";"T4434_2";"T4434_3";"T4434_4";"T4435_1";"T4435_2";"T4435_3";"T4435_4";"T4435_5";"T4436_1";"T4437_1";"T4437_2";"T4437_3";"T4437_4";"T4437_5";"T4438_1";"T4439_1";"T4440_1";"T4440_2";"T4440_3";"T4440_4";"T4441_1";"T4442_1";"T4442_2";"T4442_3";"T4442_4";"T4443_1";"T4443_2";"T4443_3";"T4443_4";"T4443_5";"T4443_6";"T4443_7";"T4444_1";"T4444_2";"T4444_3";"T4445_1";"T4445_2";"T4445_3";"T4445_4";"T4445_5";"T4446_1";"T4447_1";"T4448_1";"T4448_2";"T4449_1";"T4450_1";"T4450_2";"T4451_1";"T4451_2";"T4451_3";"T4451_4";"T4451_5";"T4451_6";"T4451_7";"T4451_8";"T4452_1";"T4452_2";"T4452_3";"T4452_4";"T4452_5";"T4452_6";"T4452_7";"T4452_8";"T4453_1";"T4453_2";"T4453_3";"T4453_4";"T4453_5";"T4453_6";"T4453_7";"T4453_8";"T4453_9";"T4453_10";"T4453_11";"T4453_12";"T4453_13";"T4453_14";"T4453_15";"T4453_16";"T4453_17";"T4453_18";"T4453_19";"T4453_20";"T4453_21";"T4453_22";"T4453_23";"T4453_24";"T4453_25";"T4453_26";"T4454_1";"T4454_2";"T4454_3";"T4454_4";"T4454_5";"T4454_6";"T4454_7";"T4454_8";"T4454_9";"T4454_10";"T4454_11";"T4454_12";"T4454_13";"T4454_14";"T4454_15";"T4454_16";"T4454_17";"T4454_18";"T4454_19";"T4454_20";"T4454_21";"T4454_22";"T4454_23";"T4454_24";"T4455_1";"T4455_2";"T4455_3";"T4456_1";"T4456_2";"T4456_3";"T4456_4";"T4456_5";"T4457_1";"T4458_1";"T4458_2";"T4458_3";"T4458_4";"T4458_5";"T4458_6";"T4458_7";"T4458_8";"T4458_9";"T4458_10";"T4458_11";"T4458_12";"T4458_13";"T4458_14";"T4458_15";"T4458_16";"T4458_17";"T4458_18";"T4459_1";"T4459_2";"T4459_3";"T4459_4";"T4459_5";"T4459_6";"T4459_7";"T4459_8";"T4459_9";"T4459_10";"T4459_11";"T4459_12";"T4459_13";"T4459_14";"T4459_15";"T4459_16";"T4459_17";"T4459_18";"T4459_19";"T4459_20";"T4459_21";"T4459_22";"T4459_23";"T4459_24";"T4459_25";"T4459_26";"T4459_27";"T4459_28";"T4459_29";"T4459_30";"T4459_31";"T4459_32";"T4459_33";"T4459_34";"T4460_1";"T4460_2";"T4460_3";"T4460_4";"T4460_5";"T4460_6";"T4461_1";"T4461_2";"T4461_3";"T4462_1";"T4463_1";"T4463_2";"T4463_3";"T4463_4";"T4463_5";"T4463_6";"T4463_7";"T4463_8";"T4463_9";"T4464_1";"T4464_2";"T4465_1";"T4465_2";"T4465_3";"T4466_1";"T4467_1";"T4467_2";"T4468_1";"T4468_2";"T4469_1";"T4469_2";"T4470_1";"T4470_2";"T4471_1";"T4472_1";"T4473_1";"T4473_2";"T4474_1";"T4475_1";"T4475_2";"T4475_3";"T4475_4";"T4475_5";"T4475_6";"T4475_7";"T4475_8";"T4475_9";"T4476_1";"T4476_2";"T4476_3";"T4476_4";"T4476_5";"T4476_6";"T4476_7";"T4477_1";"T4477_2";"T4477_3";"T4477_4";"T4477_5";"T4477_6";"T4477_7";"T4478_1";"T4478_2";"T4478_3";"T4478_4";"T4478_5";"T4478_6";"T4478_7";"T4478_8";"T4478_9";"T4479_1";"T4479_2";"T4479_3";"T4479_4";"T4480_1";"T4480_2";"T4480_3";"T4480_4";"T4480_5";"T4481_1";"T4481_2";"T4481_3";"T4481_4";"T4481_5";"T4481_6";"T4481_7";"T4481_8";"T4481_9";"T4481_10";"T4481_11";"T4481_12";"T4481_13";"T4481_14";"T4482_1";"T4482_2";"T4482_3";"T4482_4";"T4482_5";"T4482_6";"T4482_7";"T4483_1";"T4483_2";"T4483_3";"T4483_4";"T4483_5";"T4483_6";"T4483_7";"T4483_8";"T4484_1";"T4484_2";"T4484_3";"T4484_4";"T4484_5";"T4484_6";"T4484_7";"T4484_8";"T4484_9";"T4484_10";"T4484_11";"T4484_12";"T4484_13";"T4485_1";"T4485_2";"T4485_3";"T4485_4";"T4485_5";"T4485_6";"T4485_7";"T4485_8";"T4485_9";"T4485_10";"T4485_11";"T4485_12";"T4485_13";"T4485_14";"T4486_1";"T4486_2";"T4486_3";"T4486_4";"T4486_5";"T4486_6";"T4486_7";"T4486_8";"T4486_9";"T4486_10";"T4486_11";"T4486_12";"T4486_13";"T4486_14";"T4487_1";"T4487_2";"T4487_3";"T4487_4";"T4487_5";"T4487_6";"T4487_7";"T4487_8";"T4487_9";"T4487_10";"T4487_11";"T4487_12";"T4487_13";"T4487_14";"T4487_15";"T4487_16";"T4487_17";"T4487_18";"T4487_19";"T4487_20";"T4487_21";"T4488_1";"T4488_2";"T4488_3";"T4488_4";"T4488_5";"T4488_6";"T4488_7";"T4488_8";"T4488_9";"T4488_10";"T4488_11";"T4488_12";"T4488_13";"T4489_1";"T4489_2";"T4489_3";"T4489_4";"T4489_5";"T4489_6";"T4489_7";"T4489_8";"T4489_9";"T4489_10";"T4489_11";"T4489_12";"T4489_13";"T4489_14";"T4489_15";"T4489_16";"T4489_17";"T4489_18";"T4489_19";"T4489_20";"T4490_1";"T4490_2";"T4490_3";"T4490_4";"T4490_5";"T4490_6";"T4490_7";"T4491_1";"T4491_2";"T4491_3";"T4491_4";"T4491_5";"T4491_6";"T4491_7";"T4491_8";"T4491_9";"T4491_10";"T4492_1";"T4492_2";"T4492_3";"T4493_1";"T4493_2";"T4493_3";"T4493_4";"T4493_5";"T4493_6";"T4493_7";"T4493_8";"T4493_9";"T4493_10";"T4493_11";"T4493_12";"T4493_13";"T4494_1";"T4494_2";"T4494_3";"T4494_4";"T4494_5";"T4494_6";"T4494_7";"T4494_8";"T4494_9";"T4494_10";"T4494_11";"T4494_12";"T4494_13";"T4494_14";"T4494_15";"T4494_16";"T4494_17";"T4494_18";"T4494_19";"T4495_1";"T4495_2";"T4495_3";"T4495_4";"T4495_5";"T4495_6";"T4495_7";"T4495_8";"T4495_9";"T4495_10";"T4495_11";"T4496_1";"T4496_2";"T4496_3";"T4496_4";"T4496_5";"T4496_6";"T4496_7";"T4497_1";"T4497_2";"T4497_3";"T4497_4";"T4497_5";"T4497_6";"T4497_7";"T4497_8";"T4497_9";"T4497_10";"T4497_11";"T4497_12";"T4497_13";"T4497_14";"T4498_1";"T4498_2";"T4499_1";"T4499_2";"T4499_3";"T4499_4";"T4499_5";"T4500_1";"T4500_2";"T4500_3";"T4500_4";"T4500_5";"T4500_6";"T4501_1";"T4501_2";"T4501_3";"T4501_4";"T4502_1";"T4502_2";"T4502_3";"T4502_4";"T4502_5";"T4503_1";"T4503_2";"T4503_3";"T4503_4";"T4504_1";"T4504_2";"T4504_3";"T4504_4";"T4504_5";"T4504_6";"T4504_7";"T4504_8";"T4504_9";"T4505_1";"T4505_2";"T4505_3";"T4505_4";"T4505_5";"T4505_6";"T4505_7";"T4506_1";"T4506_2";"T4506_3";"T4506_4";"T4506_5";"T4506_6";"T4506_7";"T4507_1";"T4507_2";"T4507_3";"T4508_1";"T4508_2";"T4509_1";"T4509_2";"T4509_3"
"Orlaya grandiflora (L.) Hoffm.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"+";".";".";".";".";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Genistella sagittalis";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"2";".";".";".";".";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Geranium columbinum L.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"+";".";".";".";".";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Filago minima";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"+";".";".";".";".";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Scrophularia canina L.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"+";".";".";".";".";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Genista germanica L.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"+";".";".";".";".";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Cistus salvifolius L.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1";".";".";".";".";;;;;;;;;;;;;;;;;;;;;;;;;;;;;"+";"+";".";".";".";"+";"+";;;;;;;;;;;;;;;
"Elymus dahuricus Turcz. ex Griseb.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"3";"2";"3";"2";"2";"2";".";".";".";"+";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Sporobolus arenarius";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1";"+";"3";"1";"1";"1";"1";".";".";".";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Otanthus maritimus (L.) Hoffmanns. & Link";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;".";".";".";"+";"+";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Eryngium maritimum L.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"2";"2";"+";"1";"+";"+";"+";"1";"+";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Cyperus capitatus Vandelli";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1";"1";"+";"1";"+";"+";"+";"+";"+";"+";;;;;;;;;;;;;;;;;;;".";".";".";".";"+";".";".";".";".";".";".";".";"1";".";;;;;;;;
"Euphorbia paralias L.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"3";"+";".";"+";"1";"1";"2";"1";"1";"+";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
